id,parcel_id,owner_name,owner_aadhaar,owner_phone,from_date,to_date,transfer_type,deed_number,consideration_amount,remarks
942edcfa-157b-44cb-974a-bbb9e47f7cb1,6dfdcf6b-ee7f-4aac-a3dd-204194f6d16f,Rani Mukherjee,7933-9087-6727,9653701111,1988-04-16,2005-12-08,Sale,DD-1771-554,4183000.0,
dc514b76-e36b-4964-9e7a-187f9eab4cc0,6dfdcf6b-ee7f-4aac-a3dd-204194f6d16f,Dinesh Patil,1080-6550-2588,9426053278,2005-12-08,,Partition,DD-6317-448,4698000.0,
a3cfb088-477e-444a-82cd-36dc1d24f080,ae65951f-f489-4ec8-a3dc-be0904549807,Sridevi Kapoor,5272-4168-5847,9749371281,1992-05-05,2018-04-05,Gift,DD-7575-249,7941000.0,
ea7feecc-f999-4054-8664-2bee5eab998e,ae65951f-f489-4ec8-a3dc-be0904549807,Ranjit Kumar,7187-8358-5201,9135983523,2018-04-05,,Inheritance,DD-5694-209,0,
66c40874-c6dd-4a72-ad68-6c2e7067d230,a5ce642f-06ee-4406-b618-314e1a7bcbc3,Asha Bhosale,4549-8446-8744,9156247857,1990-11-15,1996-12-27,Court Decree,DD-8373-650,14510000.0,
6666ec9b-9c21-4184-aac6-03eca474cb26,a5ce642f-06ee-4406-b618-314e1a7bcbc3,Geeta Mahesh Patel,8064-5357-6838,9825622493,1996-12-27,1997-09-10,Sale,DD-3623-385,15671000.0,
c30a7c18-269e-47fa-8ecf-eeb92575b596,a5ce642f-06ee-4406-b618-314e1a7bcbc3,Meena Devi,5044-8185-9955,9115665848,1997-09-10,2003-01-17,Court Decree,DD-9544-250,19127000.0,
c19431bf-58a4-4d66-9324-8a426afb4305,a5ce642f-06ee-4406-b618-314e1a7bcbc3,Divya Menon,4291-7373-6645,9173306704,2003-01-17,,Gift,DD-8215-102,18498000.0,
f9870933-50bd-49c8-b348-57ba7d2bcf2e,786306e1-0de4-458b-82a6-a2e34b00f404,Vinod Khanna,6593-8501-9289,9718590452,1998-03-08,2008-02-07,Inheritance,DD-1079-127,0,
7f3a238f-4653-4481-a940-a365265e519f,786306e1-0de4-458b-82a6-a2e34b00f404,Ganesh Patel,5996-3975-6577,9932786773,2008-02-07,,Gift,DD-2886-476,17086000.0,
7bc45409-0119-4db7-a6d0-f5d2794c7c16,dd28ae53-098b-4cea-ae84-89a567361813,Sonia Verma,8271-8228-1452,9890668081,2000-05-12,1999-06-28,Court Decree,DD-5373-731,8417000.0,
771e923d-02a2-4489-a948-609da6ef5501,dd28ae53-098b-4cea-ae84-89a567361813,Anil Kapoor,5462-7182-2627,9992886483,1999-06-28,2012-02-09,Partition,DD-1712-536,7303000.0,
6e175393-05ec-48f2-8ce6-335d16061daa,dd28ae53-098b-4cea-ae84-89a567361813,Suresh Babu Reddy,1833-5551-2299,9883371821,2012-02-09,,Gift,DD-4925-353,8754000.0,
a9d40d02-0947-439f-b22f-65752d4afe64,76976d09-5095-4a2d-907a-acc42cf3dc98,Sushma Swarup,9834-9183-6039,9172014357,1992-12-27,2005-10-17,Partition,DD-8030-224,27213000.0,
44707685-0248-4c48-ac5d-94134125e24a,76976d09-5095-4a2d-907a-acc42cf3dc98,Kavitha Rao,2040-5107-2783,9879314292,2005-10-17,2021-06-10,Gift,DD-3790-600,28638000.0,
f6fdb3e4-03c7-4160-b410-77b0cc744be0,76976d09-5095-4a2d-907a-acc42cf3dc98,Smita Patil,4395-5230-3818,9188216213,2021-06-10,,Court Decree,DD-9243-612,29728000.0,
eeaca7f6-be4d-4aa5-95ad-82b0045674de,bcf675dd-3f27-49fd-8960-c248ebddb64d,Lalitha Kumari,5356-2809-8612,9797828576,1997-01-24,1997-05-09,Partition,DD-2164-472,13042000.0,
b58f6064-8985-4f4b-895e-93ba307e3559,bcf675dd-3f27-49fd-8960-c248ebddb64d,Smita Patil,9979-4779-2384,9206011137,1997-05-09,2016-05-03,Partition,DD-7399-107,12634000.0,
f0102921-f026-4cbc-8c21-d0200faf5dfd,bcf675dd-3f27-49fd-8960-c248ebddb64d,Ajay Singh,9053-8374-7545,9499907353,2016-05-03,,Partition,DD-6080-479,12963000.0,
7c9f3df3-9388-4b4a-bf97-7f8c2da75dc7,affdf607-5f5f-496b-9045-6c78e04df332,Prakash Raj,6907-5900-5519,9252195596,1991-04-05,1996-08-27,Court Decree,DD-9212-599,3135000.0,
e994e035-a75c-4bf0-9d80-f98f6d225583,affdf607-5f5f-496b-9045-6c78e04df332,Mohammad Arif Khan,6927-1665-7785,9752109446,1996-08-27,2006-03-19,Inheritance,DD-1081-541,0,
97cb3d9c-1793-4165-b759-fc3105539b4c,affdf607-5f5f-496b-9045-6c78e04df332,Balu Mahendra,4803-9621-8074,9943018408,2006-03-19,2007-12-11,Inheritance,DD-9785-578,0,
8850d855-0422-45b6-87f2-990d38b5bd89,affdf607-5f5f-496b-9045-6c78e04df332,Divya Menon,3288-6001-7797,9563633440,2007-12-11,,Gift,DD-1568-163,3141000.0,
396f05af-1fb8-4376-82f8-f516948a8b2e,c47e53f9-ce98-43bc-9cbd-5d1dae61d0a9,Vijay Prakash Rao,6629-2225-5529,9307078979,1993-10-10,2010-05-24,Gift,DD-6824-257,5982000.0,
c742f41c-4798-4785-9443-3e547826133b,c47e53f9-ce98-43bc-9cbd-5d1dae61d0a9,Ganesh Patel,9573-4459-6199,9178230638,2010-05-24,2019-03-07,Partition,DD-8495-359,5914000.0,
a0a5c1e6-8e9f-4464-9247-2c7be224284a,c47e53f9-ce98-43bc-9cbd-5d1dae61d0a9,Prakash Raj,2458-4957-6376,9474840584,2019-03-07,,Partition,DD-9949-304,6565000.0,
aad3150e-172a-4a4c-a7c4-1c7d8707d342,cedc06a7-aaa9-424e-aafb-84e8fcff2045,Mohan Das,8080-3112-5321,9555876655,1996-04-22,2000-10-03,Court Decree,DD-2816-893,37702000.0,
5aade156-757c-4df5-b53a-bebda983d8eb,cedc06a7-aaa9-424e-aafb-84e8fcff2045,Ganesh Patel,3754-4210-7444,9960827011,2000-10-03,2006-10-03,Court Decree,DD-6022-749,39143000.0,
533c1269-bd1e-4b1f-afea-e62fb4628b35,cedc06a7-aaa9-424e-aafb-84e8fcff2045,Mahesh Babu,2915-8950-8496,9305341645,2006-10-03,2015-11-07,Court Decree,DD-5652-240,40029000.0,
1d02c504-2481-4cde-85de-7d8d07ee729f,cedc06a7-aaa9-424e-aafb-84e8fcff2045,Sonia Verma,1796-2482-1064,9240784924,2015-11-07,,Partition,DD-8887-678,45663000.0,
70df1478-ef04-4f13-a247-3bcfca82bc0b,b5a6d930-fdb7-4c8f-8d61-13ef39b250d1,Saritha Devi,5434-7833-3996,9261602831,1990-04-21,1997-02-07,Gift,DD-7270-275,1024000.0,
b8433f5f-9309-4a49-9537-3af17be2f9c0,b5a6d930-fdb7-4c8f-8d61-13ef39b250d1,Smita Patil,4556-4863-4475,9828118684,1997-02-07,2005-02-15,Sale,DD-2537-500,1008000.0,
cc5c520d-5775-4be2-b4bf-aeb7084a8cc8,b5a6d930-fdb7-4c8f-8d61-13ef39b250d1,Sunita Verma,3154-7279-3100,9446853653,2005-02-15,2012-05-17,Gift,DD-1597-634,920000.0,
18af5530-c9e6-4192-940a-bdfb35d0479a,b5a6d930-fdb7-4c8f-8d61-13ef39b250d1,Rajesh Gupta,1237-4850-1879,9790636105,2012-05-17,,Inheritance,DD-9822-193,0,
4a58197b-70b7-4b45-9327-5d73216921cc,a5f4a0c6-f7d2-4564-8580-44b4634d9d72,Rajesh Gupta,1064-5952-4313,9192383671,2000-05-26,2005-03-22,Court Decree,DD-8628-125,13207000.0,
60e2df00-1f01-4fd2-8ffc-6e4c49595d46,a5f4a0c6-f7d2-4564-8580-44b4634d9d72,Lalitha Kumari,3849-4860-6382,9854415597,2005-03-22,2011-09-24,Sale,DD-1197-579,13784000.0,
9a438a5c-5291-4f0f-b533-918d419cb473,a5f4a0c6-f7d2-4564-8580-44b4634d9d72,Anil Kapoor,8777-4614-9020,9568328784,2011-09-24,2018-09-16,Inheritance,DD-3117-874,0,
7cd24612-49e3-49e0-ad20-01877c2e8e1e,a5f4a0c6-f7d2-4564-8580-44b4634d9d72,Mohammad Arif Khan,8169-3085-8271,9483291305,2018-09-16,,Gift,DD-6622-363,14147000.0,
a9add32d-1932-4c55-89f2-5ab4d718a8d6,8757590c-fd86-4f7f-9a0f-dac3efbfdffd,Anita Kumari Singh,8154-3582-8742,9764356394,1988-03-02,2004-01-05,Gift,DD-4646-751,1568000.0,
a12da501-0aab-4d04-9573-12d722c9d6c6,8757590c-fd86-4f7f-9a0f-dac3efbfdffd,Sushma Swarup,8314-8752-4095,9331088976,2004-01-05,2007-06-06,Court Decree,DD-6415-616,1446000.0,
7c1da553-660e-40c4-8bab-8caa657686de,8757590c-fd86-4f7f-9a0f-dac3efbfdffd,Sonia Verma,1711-4621-8371,9220175475,2007-06-06,2018-06-03,Court Decree,DD-2144-951,1305000.0,
12d4f6bd-6606-426d-9653-92f2de9f6423,8757590c-fd86-4f7f-9a0f-dac3efbfdffd,Pooja Sharma,4971-6941-6161,9596025257,2018-06-03,,Court Decree,DD-2796-251,1624000.0,
56fd8e19-e2c2-41bc-8a26-fd7747d5e9d9,bbce2d0b-f650-4d0b-ab43-574d734025b0,Jyoti Prasad,7855-2522-5143,9258220351,1998-10-03,2005-01-24,Gift,DD-4444-943,1145000.0,
172c9367-190f-4647-8461-47677cd4e6d2,bbce2d0b-f650-4d0b-ab43-574d734025b0,Anita Kumari Singh,8592-3461-3705,9573989048,2005-01-24,2009-06-29,Inheritance,DD-1122-746,0,
a91e9a30-cc5d-42ce-bf22-3b94fb551761,bbce2d0b-f650-4d0b-ab43-574d734025b0,Prakash Raj,9333-1769-9311,9578928966,2009-06-29,,Partition,DD-9195-344,1119000.0,
ce4205ca-ceef-42d0-97ca-e02286b2163a,5d18254b-c244-4cff-aa3d-0beed38e69e7,Ravi Shankar,5739-5492-7900,9784749182,1991-05-12,2016-06-02,Court Decree,DD-6063-573,14740000.0,
f95e78b7-9c2a-4d2f-b8da-c23699a90c44,5d18254b-c244-4cff-aa3d-0beed38e69e7,Ganesh Patel,5702-7202-6795,9796329331,2016-06-02,,Inheritance,DD-4608-288,0,
83168e39-7ef7-43ca-bf9b-6ed7fa28f0cf,64ee1381-ef3e-4fdd-a257-ba4e08c013da,Smita Patil,1206-1684-4746,9857352096,1989-01-22,2005-02-17,Court Decree,DD-6913-693,19899000.0,
654d9212-cf68-4723-8301-02ddfbfdde09,64ee1381-ef3e-4fdd-a257-ba4e08c013da,Asha Bhosale,3514-3987-7474,9891093737,2005-02-17,2007-08-06,Inheritance,DD-8335-861,0,
a33ccfcf-161b-4566-aca4-f64cfb7fdbc1,64ee1381-ef3e-4fdd-a257-ba4e08c013da,Lakshmi Venkatesh,1142-3617-4014,9237312286,2007-08-06,,Gift,DD-9451-362,21988000.0,
6c1ac76c-5c70-4b6d-b0ef-d6ac92ed6e4c,e57f6248-910c-473a-bec8-e01be643dedc,Sunita Verma,6926-3434-6101,9820666790,2001-07-08,2007-06-24,Court Decree,DD-3338-224,851000.0,
7731987d-cf15-4d2d-b815-1c9f65df7d66,e57f6248-910c-473a-bec8-e01be643dedc,Sonia Verma,7050-1539-2424,9869120358,2007-06-24,,Inheritance,DD-3503-270,0,
2b78fc4a-ac88-4acf-adae-e95a44c6b791,e4b6e9de-1fa1-4bf6-bdcb-2f593d427988,Sridevi Kapoor,6056-4636-8068,9834744201,1993-02-26,2000-07-18,Gift,DD-7541-541,2350000.0,
fc6241fc-c63d-496e-9c83-7eefe1325678,e4b6e9de-1fa1-4bf6-bdcb-2f593d427988,Nandini Reddy,3601-6832-1268,9668414781,2000-07-18,2003-11-04,Sale,DD-6067-315,2484000.0,
c0a2b36d-f7e1-436d-a9bc-d26412425577,e4b6e9de-1fa1-4bf6-bdcb-2f593d427988,Uma Shankar,7998-3706-8810,9951216251,2003-11-04,2006-12-24,Gift,DD-6495-693,2291000.0,
3b5b9d2c-6352-47f6-b3fe-62f4d56d9fcf,e4b6e9de-1fa1-4bf6-bdcb-2f593d427988,Jyoti Prasad,3397-4452-3338,9451537086,2006-12-24,,Inheritance,DD-7176-489,0,
d65c7b83-e31e-447d-b385-91e268acd6c0,68800828-142a-4ce8-a0d6-772569bf0f77,Sridevi Kapoor,2424-9959-1789,9506334393,1999-12-17,2019-11-14,Sale,DD-5886-713,3728000.0,
0c5e63df-54a8-4928-8be9-4b0d953af9a2,68800828-142a-4ce8-a0d6-772569bf0f77,Vinod Khanna,7326-9518-9548,9605598512,2019-11-14,,Court Decree,DD-7485-272,3918000.0,
602e0cc0-3122-47fd-8094-2382396474ce,3e949b78-a941-4907-bf62-fdfcba4e9009,Geeta Mahesh Patel,7472-4123-5388,9603494699,1988-06-13,2006-10-18,Sale,DD-9920-353,4151000.0,
b17137d4-a4d5-4913-974e-d1edd469ac6a,3e949b78-a941-4907-bf62-fdfcba4e9009,Harish Chandra,9093-9090-5058,9778215899,2006-10-18,2020-04-19,Partition,DD-2116-923,3753000.0,
8e7858f4-6f53-4f86-b3b0-13a8934d7046,3e949b78-a941-4907-bf62-fdfcba4e9009,Rekha Nair,3620-1455-2257,9513987331,2020-04-19,2020-11-18,Court Decree,DD-1038-193,4355000.0,
040961b5-5868-43f3-b5ef-ef84543f3d71,3e949b78-a941-4907-bf62-fdfcba4e9009,Mahesh Babu,3955-1509-1096,9773432582,2020-11-18,,Inheritance,DD-2569-613,0,
64318853-2fba-4465-ad2c-44dbeb95f9e2,c84709a3-e5a4-4064-9472-377891a0dc29,Priya Devi Nair,5012-2600-8479,9621793264,1996-10-06,2011-06-22,Inheritance,DD-6696-718,0,
e6d3c276-24b8-43e1-8df4-34c3a0cb22a5,c84709a3-e5a4-4064-9472-377891a0dc29,Ramesh Kumar Sharma,1127-1093-2723,9804544634,2011-06-22,,Gift,DD-7534-689,6231000.0,
ac0cb649-8e99-40cf-93d2-6c4585195041,0b509478-36b4-4891-81e1-85815c2cad43,Seema Malhotra,1176-3185-8907,9251002019,2000-09-17,1997-11-02,Partition,DD-1959-832,10429000.0,
fbedcb6e-4b24-4fd3-8f26-f874c7b04247,0b509478-36b4-4891-81e1-85815c2cad43,Anita Kumari Singh,1763-4889-9514,9110383376,1997-11-02,2003-11-22,Court Decree,DD-4053-133,12385000.0,
83071112-2fa1-41e7-a768-9824be9e2bca,0b509478-36b4-4891-81e1-85815c2cad43,Jyoti Prasad,2868-3928-4357,9280100050,2003-11-22,2017-02-03,Court Decree,DD-4311-389,13634000.0,
cbd0e171-e369-456a-869f-3d1f2cda1b85,0b509478-36b4-4891-81e1-85815c2cad43,Priya Devi Nair,7138-4517-3915,9384862230,2017-02-03,,Sale,DD-7233-782,15304000.0,
c06a5f18-9f07-4371-8e0a-13608b37598e,1c8cb066-0542-4600-90e3-b2ef77bf89f2,Geeta Mahesh Patel,2850-8094-8672,9953265568,1994-06-09,2009-03-04,Sale,DD-2367-510,4290000.0,
abfadb5c-d78c-480d-a818-070547ce03c6,1c8cb066-0542-4600-90e3-b2ef77bf89f2,Sonia Verma,1115-3941-6240,9202918890,2009-03-04,2011-11-07,Court Decree,DD-7740-854,3879000.0,
71c49b37-11fa-4443-ac51-c83f0c47cf16,1c8cb066-0542-4600-90e3-b2ef77bf89f2,Meena Devi,3773-8082-8248,9351107288,2011-11-07,,Gift,DD-4093-619,3913000.0,
58a8c97d-695e-4a7c-b4f6-539b045094df,71d2c7c8-4615-4f8c-9d9a-52349b1d0e8c,Anil Kapoor,8316-2020-4812,9939310825,1995-12-16,2006-06-21,Gift,DD-3683-660,6353000.0,
1d473b7e-c0d0-4da4-accc-fb228e30f059,71d2c7c8-4615-4f8c-9d9a-52349b1d0e8c,Girish Kumar,9063-1811-1113,9700363977,2006-06-21,2012-08-13,Partition,DD-9260-356,6508000.0,
216a9e2f-b555-41f1-9fc3-8fa141dc1e05,71d2c7c8-4615-4f8c-9d9a-52349b1d0e8c,Seema Malhotra,7434-5466-5818,9992040942,2012-08-13,2021-08-08,Inheritance,DD-1388-766,0,
b0af6b2d-2c08-49e6-b290-69bf44b8f152,71d2c7c8-4615-4f8c-9d9a-52349b1d0e8c,Asha Bhosale,1127-2379-9151,9275471509,2021-08-08,,Sale,DD-6566-622,6137000.0,
8c610d97-ec45-4587-a782-0dc2c8fbff0e,573c7eae-cf20-48a4-b8c0-bac32af3c0ff,Ajay Singh,6157-2052-2083,9824140148,1990-12-16,2015-08-13,Gift,DD-1482-283,5132000.0,
c2bfc739-4113-4725-af56-fa283d32dae6,573c7eae-cf20-48a4-b8c0-bac32af3c0ff,Mohammad Arif Khan,2453-8551-1803,9817574543,2015-08-13,2018-09-29,Partition,DD-5475-976,6314000.0,
6b92a88d-e5c8-40df-b510-0f66c6e6ca1b,573c7eae-cf20-48a4-b8c0-bac32af3c0ff,Seema Malhotra,8137-9359-7644,9309640161,2018-09-29,2022-06-10,Partition,DD-5448-653,6255000.0,
fca0b1e5-6308-4061-8c33-ec76667bb5d4,573c7eae-cf20-48a4-b8c0-bac32af3c0ff,Anita Kumari Singh,8337-1413-6044,9781525354,2022-06-10,,Sale,DD-3679-904,7301000.0,
735635e2-2c44-4253-8fd1-dc4b4a6191e8,c6a037b4-a6e5-41e7-9274-118485a486b3,Vijay Prakash Rao,8370-7916-6020,9455522547,1986-11-16,2001-07-15,Partition,DD-1639-681,3018000.0,
b7aa6ac1-e7f3-4fab-880c-4e6c5e41677c,c6a037b4-a6e5-41e7-9274-118485a486b3,Suresh Babu Reddy,3112-3499-4369,9696054300,2001-07-15,2004-05-13,Sale,DD-8916-990,3709000.0,
2e8bb674-6a55-4efb-a985-0c6283fa19b3,c6a037b4-a6e5-41e7-9274-118485a486b3,Kavitha Rao,6002-8407-9270,9274120960,2004-05-13,2022-09-14,Sale,DD-5121-820,4614000.0,
44303a49-48c7-4576-835d-00b3369778b4,c6a037b4-a6e5-41e7-9274-118485a486b3,Sunita Verma,3437-1971-6788,9783018958,2022-09-14,,Partition,DD-8543-772,4173000.0,
65e5028b-7769-46df-a37d-2d6e4d4e50b9,be781f43-a883-4372-9a51-aee6744d485a,Sunil Shetty,6051-7293-5688,9673072617,1995-09-14,1997-07-24,Partition,DD-4202-831,13984000.0,
e41a9333-824e-444e-ad9d-ed5581b831c4,be781f43-a883-4372-9a51-aee6744d485a,Ravi Shankar,4809-6228-7437,9954767610,1997-07-24,2001-03-31,Gift,DD-5367-238,15675000.0,
26147028-2f6f-4fbc-aa21-7b9582acf06c,be781f43-a883-4372-9a51-aee6744d485a,Mohammad Arif Khan,7820-8437-7639,9278264364,2001-03-31,2009-02-16,Gift,DD-3144-827,14827000.0,
b93f29b5-5989-4707-a079-23dc42f8bc9f,be781f43-a883-4372-9a51-aee6744d485a,Dinesh Patil,4698-4844-6107,9103192203,2009-02-16,,Inheritance,DD-8754-354,0,
b9ba4359-711a-4bed-bd88-367d571b53e7,94c9eff0-45a6-4416-bda0-27caf1158e2a,Mahesh Babu,2920-6021-4332,9390871424,1999-09-29,2024-04-08,Sale,DD-5641-382,10768000.0,
5551a56e-5ad0-42ff-b91d-23d646cd2076,94c9eff0-45a6-4416-bda0-27caf1158e2a,Prakash Raj,6562-5344-5341,9414636214,2024-04-08,,Gift,DD-3413-186,9487000.0,
9fb34b14-bc04-4a95-b548-6518ea2bad74,d0dcd9c1-545a-4372-9083-5ea321baf1fe,Nandini Reddy,8244-3843-5148,9573441887,1995-03-13,2006-12-03,Gift,DD-3916-700,46796000.0,
077b721d-11fe-4d34-8d17-0020a2eca5a1,d0dcd9c1-545a-4372-9083-5ea321baf1fe,Nitin Gadkari,9655-9123-7138,9921062022,2006-12-03,2008-01-06,Inheritance,DD-6295-319,0,
5f2e723a-3879-4a38-9b15-9cc4829f1266,d0dcd9c1-545a-4372-9083-5ea321baf1fe,Ramesh Kumar Sharma,2001-8613-6178,9969216601,2008-01-06,,Court Decree,DD-2937-468,44266000.0,
38baf90a-da75-4669-b713-1af1ec58d6db,da5ca7be-d08a-4fc9-95ce-8d37ed69b8df,Uma Shankar,7290-3752-6055,9320748541,1988-02-25,1997-12-10,Inheritance,DD-8838-647,0,
36688fdd-66fb-450f-b90d-0156373bbcbc,da5ca7be-d08a-4fc9-95ce-8d37ed69b8df,Ramesh Kumar Sharma,7975-7893-7377,9222655545,1997-12-10,1999-09-13,Sale,DD-2163-375,17699000.0,
997df1b7-5259-4172-a391-12b4d108ae83,da5ca7be-d08a-4fc9-95ce-8d37ed69b8df,Uma Shankar,7770-4970-8305,9432335466,1999-09-13,,Sale,DD-7186-928,21167000.0,
28a50b30-46a4-4ca6-a64a-9b70ae9cb47d,e7c338b2-8c67-483d-9aa2-f6e8f147f1cf,Divya Menon,3704-9865-7809,9947399784,1992-07-31,2013-02-09,Sale,DD-5166-879,7606000.0,
5ce3ce65-da7a-4cb1-9422-81393bac30e9,e7c338b2-8c67-483d-9aa2-f6e8f147f1cf,Arun Prakash,1984-7407-2309,9383761498,2013-02-09,,Court Decree,DD-4716-754,6872000.0,
78f188cb-3075-4f7a-9972-79eaf8451ce5,37975999-988f-4fd2-ad17-f248e61f5a4a,Rani Mukherjee,7932-2109-6799,9721498130,1994-03-25,2020-05-27,Inheritance,DD-5041-822,0,
1cf065bb-f7ac-4a43-8b11-649ffdcb076f,37975999-988f-4fd2-ad17-f248e61f5a4a,Asha Bhosale,5477-8486-6302,9808345442,2020-05-27,,Gift,DD-3779-631,2834000.0,
2c5a4909-14b2-488b-97a9-81a28a2cb22c,93410058-baa5-45e3-a1a6-c53584fa7996,Rajesh Gupta,4766-1912-4872,9466146104,1995-04-17,2001-06-03,Court Decree,DD-2693-424,633000.0,
a4d7982a-8443-406c-a5f5-505df5e912cb,93410058-baa5-45e3-a1a6-c53584fa7996,Pooja Sharma,7714-7276-7971,9869537111,2001-06-03,2015-06-29,Partition,DD-1416-995,572000.0,
49634015-668d-4d27-9fac-977dfb2b7acc,93410058-baa5-45e3-a1a6-c53584fa7996,Balu Mahendra,8667-7435-1280,9622020655,2015-06-29,2022-12-15,Sale,DD-7867-316,568000.0,
82976149-4a7d-43bc-b81f-ecedd1848ec8,93410058-baa5-45e3-a1a6-c53584fa7996,Anita Kumari Singh,2451-9198-5767,9239082434,2022-12-15,,Gift,DD-2341-916,522000.0,
bc6e118b-6e9f-4d8e-ad20-0f4cb59d53b8,46efb0ed-8efa-40ab-832e-8118b3a828e0,Smita Patil,6939-6287-8516,9339990980,1995-10-20,1997-02-28,Gift,DD-1623-942,8311000.0,
9b75eafa-9ade-4e2d-ba4a-ccec30514b68,46efb0ed-8efa-40ab-832e-8118b3a828e0,Saritha Devi,6777-3534-6410,9181656495,1997-02-28,1999-04-20,Partition,DD-5128-673,9765000.0,
891cf81c-34ad-4098-897f-ccf6918c0ef6,46efb0ed-8efa-40ab-832e-8118b3a828e0,Mohan Das,5758-7869-8503,9951594722,1999-04-20,2019-06-23,Inheritance,DD-3794-438,0,
ddb1af9d-d7ed-473d-b93a-2716a64e98c7,46efb0ed-8efa-40ab-832e-8118b3a828e0,Asha Bhosale,3783-3585-8869,9732421574,2019-06-23,,Court Decree,DD-1841-184,10877000.0,
7e8ce836-2a2e-4470-93f8-e095e64e74f6,0fba2d9d-3ac5-4d9a-85b5-775d487a1237,Jyoti Prasad,6240-8696-6245,9337700851,1991-03-28,2013-05-05,Sale,DD-3111-389,2531000.0,
93025a3b-c3a1-4c39-b8c0-af13b5c2bf01,0fba2d9d-3ac5-4d9a-85b5-775d487a1237,Sunita Verma,8898-7145-5057,9458317756,2013-05-05,,Court Decree,DD-6582-170,2867000.0,
c4473c41-7b74-4b64-8c25-82a6b99f294e,d4a030df-df17-4b91-ac8e-9b7817204ff2,Nandini Reddy,1672-5699-2677,9864395076,1998-03-24,2001-11-27,Inheritance,DD-4580-808,0,
21c5309f-ab56-4f70-a585-d95ef13f5828,d4a030df-df17-4b91-ac8e-9b7817204ff2,Sridevi Kapoor,1790-5017-4315,9989350324,2001-11-27,2020-12-26,Court Decree,DD-2080-592,25747000.0,
298b2183-48b8-4a66-8123-5abdfd4842d1,d4a030df-df17-4b91-ac8e-9b7817204ff2,Mahesh Babu,5782-5609-2422,9668160786,2020-12-26,2021-03-06,Inheritance,DD-2001-616,0,
09bd0e26-5c8f-4239-ad1a-617681d0721e,d4a030df-df17-4b91-ac8e-9b7817204ff2,Ranjit Kumar,1888-3961-1260,9776952522,2021-03-06,,Gift,DD-5092-529,28607000.0,
1d641e46-6e2d-494a-b9cc-84b71dc8d4a3,31db37ee-63ed-4cb5-9a0b-817bb9fe3805,Nandini Reddy,2815-6420-5097,9316941329,1996-10-21,2010-03-04,Gift,DD-1953-313,1123000.0,
420144a1-14b3-4aa2-b73f-f8cfc3a21e7c,31db37ee-63ed-4cb5-9a0b-817bb9fe3805,Deepika Mehta,7255-4347-6163,9498856234,2010-03-04,2019-01-03,Gift,DD-2819-210,1360000.0,
48b7ea7d-c245-4413-b49a-10a3fb99dced,31db37ee-63ed-4cb5-9a0b-817bb9fe3805,Anita Kumari Singh,9804-3216-4148,9842113962,2019-01-03,,Inheritance,DD-4850-942,0,
5bad6afd-1f59-4b84-90dd-9b0db821fe4a,8964d09c-3391-4cd3-ab29-09501c5ce1c3,Vijay Prakash Rao,7882-5680-5008,9888943134,1997-03-30,2010-01-08,Gift,DD-9307-588,642000.0,
8bcf560c-7f4b-40a7-a2ce-0ac66497e4ab,8964d09c-3391-4cd3-ab29-09501c5ce1c3,Rohit Sharma,8431-5083-1893,9287115503,2010-01-08,2014-07-07,Gift,DD-3225-564,725000.0,
7d110551-3346-4a6e-87da-699a236c0585,8964d09c-3391-4cd3-ab29-09501c5ce1c3,Asha Bhosale,8831-3766-6650,9280097415,2014-07-07,2023-10-18,Court Decree,DD-5618-154,743000.0,
f96660b3-327c-45f4-ba1d-9d6c23d885af,8964d09c-3391-4cd3-ab29-09501c5ce1c3,Mahesh Babu,9310-4379-8437,9596172863,2023-10-18,,Sale,DD-3583-334,852000.0,
663a46ff-7d22-4441-8bca-a1b733284b4c,4861f1df-6b82-4978-b60b-bc6b8358173b,Asha Bhosale,3365-4903-1096,9132397255,1998-11-07,2005-11-23,Gift,DD-5891-542,3935000.0,
0ca12cda-2d6a-4c8f-aa83-4cc6e355114f,4861f1df-6b82-4978-b60b-bc6b8358173b,Santosh Kumar,9623-7155-9118,9678043484,2005-11-23,2016-05-18,Gift,DD-2188-479,3612000.0,
0a23a595-00ee-4dc2-8f07-d97d46546577,4861f1df-6b82-4978-b60b-bc6b8358173b,Ramesh Kumar Sharma,2132-9226-8699,9918290536,2016-05-18,,Gift,DD-6410-361,3784000.0,
ba9e8f6d-c88b-46db-9e6e-b3303d7d8f1e,abd45783-eeeb-429f-bf37-d13698f0cd63,Ranjit Kumar,1702-5066-2734,9544105425,1994-06-15,2002-08-10,Sale,DD-9114-347,5886000.0,
5b2f3384-affe-442a-b034-ec0c1e8d5fd9,abd45783-eeeb-429f-bf37-d13698f0cd63,Mohan Das,8984-3089-2438,9513756943,2002-08-10,2020-08-04,Sale,DD-4630-779,5705000.0,
e6cdfe74-a247-4e45-8466-61125629cd45,abd45783-eeeb-429f-bf37-d13698f0cd63,Arun Prakash,8992-6657-5728,9795352013,2020-08-04,,Gift,DD-6735-592,5588000.0,
ff3863b0-ed2a-4513-bbf7-95ff9ceccadd,115c767b-b4ee-4260-8d95-fb870871305e,Naresh Kumar,1706-4924-7890,9901300139,1989-07-22,2001-12-30,Partition,DD-7792-673,1788000.0,
8a16b6f7-5e6f-4a08-aa43-ea16f1b39903,115c767b-b4ee-4260-8d95-fb870871305e,Smita Patil,1231-6597-7070,9436707793,2001-12-30,2004-07-08,Inheritance,DD-7357-356,0,
